chromosome	position	size	N	NA19383:coverage	HG02012:coverage	NA18499:coverage	HG03439:coverage	HG02464:coverage	HG03575:coverage	NA19113:coverage	HG03072:coverage	HG02574:coverage	NA18519:coverage	HG03057:coverage	NA19436:coverage	HG03139:coverage	HG02315:coverage	NA19020:coverage	HG02339:coverage	NA19443:coverage	HG02840:coverage	HG03452:coverage	HG01269:coverage	HG02946:coverage	NA19175:coverage	HG03476:coverage	NA18489:coverage	NA18910:coverage	HG03085:coverage	HG03378:coverage	NA19190:coverage	HG03385:coverage	NA18856:coverage	HG01241:coverage	HG03112:coverage	NA19818:coverage	NA18924:coverage	HG03055:coverage	HG03410:coverage	HG02970:coverage	HG03209:coverage	HG03558:coverage	HG03024:coverage	HG02678:coverage	NA19147:coverage	HG01986:coverage	HG03517:coverage	NA20362:coverage	HG01948:coverage	HG04039:coverage	HG02716:coverage	HG02772:coverage	HG01880:coverage	HG03920:coverage	HG01886:coverage	HG03538:coverage	HG01461:coverage	HG02577:coverage	HG02586:coverage	NA19904:coverage	HG02982:coverage	HG01398:coverage	NA19921:coverage	HG03578:coverage	HG03027:coverage	NA19315:coverage	NA18502:coverage	HG02757:coverage	NA18870:coverage	HG02974:coverage	HG03460:coverage	NA19144:coverage	HG03246:coverage	NA20276:coverage	HG00622:coverage	HG00692:coverage	HG00717:coverage	HG01804:coverage	HG02064:coverage	HG02250:coverage	HG02798:coverage	HG03919:coverage	NA18552:coverage	NA18593:coverage	NA18625:coverage	HG00651:coverage	HG02147:coverage	HG02356:coverage	NA18605:coverage	NA19041:coverage	NA19360:coverage	NA19430:coverage	NA19474:coverage	HG02554:coverage	HG02585:coverage	HG01670:coverage	HG02232:coverage	HG02679:coverage	HG03649:coverage	HG03634:coverage	HG04038:coverage	HG02040:coverage	HG04158:coverage	HG03380:coverage	HG01620:coverage	HG02406:coverage	HG03884:coverage	HG03096:coverage	NA19438:coverage	HG01525:coverage	HG00560:coverage	HG01923:coverage	NA12878:coverage	NA20320:coverage	NA20885:coverage	HG03986:coverage	HG04056:coverage	NA18867:coverage	HG02477:coverage	HG01921:coverage	NA12717:coverage	NA12546:coverage	NA19663:coverage	HG03064:coverage	HG03653:coverage	HG02410:coverage	NA19119:coverage	HG01089:coverage	HG01678:coverage	HG01619:coverage	HG01513:coverage	HG01149:coverage	HG02188:coverage	HG02023:coverage	NA18538:coverage	HG02597:coverage	HG02634:coverage	HG04070:coverage	NA07347:coverage	HG02371:coverage	HG02497:coverage	HG04020:coverage	HG02505:coverage	HG01795:coverage	NA18641:coverage	NA19779:coverage	NA18537:coverage	HG03848:coverage	HG03792:coverage	HG02355:coverage	HG03499:coverage	HG01572:coverage	HG00272:coverage	HG03789:coverage	NA20892:coverage	NA18539:coverage	HG01747:coverage	HG00543:coverage	HG03695:coverage	NA19011:coverage	HG00559:coverage	NA20524:coverage	HG03824:coverage	NA19451:coverage	HG02419:coverage	NA18582:coverage	HG01281:coverage	HG00350:coverage	HG01771:coverage	NA19468:coverage	HG02728:coverage	HG04076:coverage	HG01028:coverage	NA18748:coverage	HG00185:coverage	HG02271:coverage	HG00277:coverage	NA20518:coverage	HG00742:coverage	HG00382:coverage	HG00132:coverage	HG03058:coverage	NA20814:coverage	HG00349:coverage	NA21100:coverage	HG00353:coverage	HG01756:coverage	HG01312:coverage	HG02330:coverage	HG00267:coverage	HG03965:coverage	HG03782:coverage	HG00580:coverage	HG03685:coverage	NA21109:coverage	HG01871:coverage	HG03229:coverage	HG02549:coverage	HG03130:coverage	NA19466:coverage	HG03691:coverage	NA12144:coverage	NA19320:coverage
4	145175151	1600	1600	6720.48	9784.48	13499.2	11736.16	12645.76	7887.84	8232	9526.56	12637.12	14601.76	11317.6	4317.76	9331.36	7757.28	8924.64	9351.84	10542.88	6578.08	11275.52	7837.12	11293.92	11703.84	14635.2	14097.92	5991.04	12508.64	11565.76	10530.08	6975.04	15154.08	12528.16	10205.28	6245.76	7200.48	8062.56	8920.32	8338.72	6874.72	12620.96	10438.24	13624.32	6274.88	10547.2	10257.12	10765.28	7987.04	7270.72	11325.12	11275.52	7038.72	7203.84	19689.6	6707.52	6284.48	9801.76	13213.28	10527.84	9186.72	9087.52	16838.4	6918.88	18910.4	5035.2	7254.56	12490.4	11003.68	12625.28	11386.72	5978.08	7284.64	5986.72	14152.96	5680.32	8996.96	6436.64	5219.68	10616.32	11392	7040.8	6953.44	8466.08	7616.96	3281.92	7684.96	9399.36	10586.08	11184.96	10451.2	3478.4	8724	8627.84	15811.2	2525.76	9596.8	10342.24	13537.92	8619.36	4896	6719.36	2176.16	8007.52	7235.04	7782.08	13284.48	14597.44	6806.72	7969.76	3287.36	8003.2	8411.04	10443.68	10315.36	11455.68	9262.24	13737.6	12819.36	9003.36	8582.56	11792.32	4256.16	7721.6	13281.12	10437.28	17265.6	7213.44	8994.72	8986.08	6390.24	9364.8	4410.56	7264.16	11924	5858.4	11959.52	9012	15531.68	5865.92	8636.48	8270.88	7170.4	7588.96	10027.2	16497.6	3660.64	7827.36	8413.28	5738.56	11454.56	3201.12	2757.6	14040.8	9206.24	7866.24	9419.84	15120.64	8724	9125.28	4855.04	9769.44	12810.72	4308	14223.04	10199.84	6073.12	5382.56	17964.8	3311.2	9753.28	5648	7475.68	6188.48	9725.12	11283.04	5936	9364.8	8615.04	8185.6	12487.2	10929.12	7413.12	8390.56	8276.16	14700	18747.2	6892	4595.04	9528.8	10650.88	11308.96	4505.44	11134.24	5826.08	22086.4	6446.4	8633.28	6957.76	2918.4	4644.64	11354.24	8451.04
4	145176751	1600	1600	9192.16	6452.64	11831.04	10005.6	15600.8	4740.96	8863.84	8511.84	11675.36	16201.6	11425.28	2178.4	5643.52	7654.4	6556.64	8049.44	7341.12	6109.12	12212	5146.56	10700.96	9996	10497.12	12895.52	3766.56	12045.6	8664.32	9475.52	7121.12	12121.76	16657.6	8379.84	5424.48	7540.64	9186.88	7282.08	6807.84	7092.16	13246.4	6036.16	14724	8943.2	6907.52	12275.2	8840.32	8003.2	7649.12	12762.4	11281.6	5144.48	5554.4	23174.4	6228.32	6897.92	6506.24	14080.16	8256.48	8913.28	6140.32	15447.36	4517.76	16051.2	7888.32	9953.12	13273.28	13482.56	13783.04	11094.88	6588.8	5719.68	8007.52	14300.16	4719.52	10677.44	4716.32	6990.24	7406.56	16811.2	8215.68	5447.04	6949.44	6372.16	3502.56	8243.52	6298.08	6752	7383.04	9147.2	4021.92	5969.76	7902.4	15514.88	3832	6283.04	11996.32	12981.28	11152.8	7947.36	7236.96	4515.68	6763.84	6025.44	5669.28	11553.12	13424.48	4896.64	8869.28	5282.88	4863.36	9537.76	7480.64	9458.4	15757.44	9419.68	12855.84	10888.8	6875.36	11163.52	9713.76	6092	7054.56	12249.44	13043.52	15183.36	5156.32	9404.64	5676.8	5299.04	7473.12	4489.92	8204.96	7527.84	6792.8	15383.04	10080.8	14628.64	4208.64	7967.84	3662.56	8386.24	6617.92	7770.4	14188.64	3992.96	8770.56	7482.72	3576.64	13090.88	6768	2682.72	12929.92	6123.2	9384.32	7894.88	10866.24	5982.56	8563.36	6928	9808.16	13592	2177.28	17729.6	8898.24	7893.76	6539.52	16441.6	1562.448	13192.8	7517.12	5502.88	6145.6	9338.24	8129.92	5796.96	10594.72	9293.12	9593.6	10096.8	13997.6	8490.4	5522.24	9868.32	14476.16	21385.6	6012.64	5282.88	6246.56	10666.72	7050.24	4121.76	12133.6	4316	22934.4	9249.12	9366.08	4155.04	3714.08	4886.88	11064.8	4896.64
4	145178351	1600	1600	12339.84	9715.84	13846.88	9076	16699.2	6746.4	7386.24	7996.8	13145.28	16432	14762.72	3352.64	6614.4	9376.96	8002.24	6184.64	10916.32	7208.64	14216	6077.44	8737.28	10526.72	10589.44	17460.8	8137.44	16451.2	8978.56	7605.92	4896.32	12837.92	16568	12844.32	6594.88	10143.36	7413.28	8611.68	6828.64	5132.32	14446.56	7280.16	16508.8	9214.56	9694.24	10916.32	9546.88	5684.48	8828.16	12099.52	16313.6	7819.2	7595.2	28281.6	5922.56	6778.88	7084.16	19804.8	14194.24	10161.92	8018.4	19393.6	2839.52	19036.8	8340.96	6680.32	15532.32	14911.04	15326.72	9604.32	8650.56	7421.92	6840.64	17750.4	6375.04	9598.88	7730.4	11617.92	11715.36	17782.4	6468.16	9374.88	10271.2	6821.12	4731.84	9530.72	8892	11073.28	7880.96	11800.8	6282.08	10039.52	12944	17544	5382.4	9737.44	13257.92	14637.12	13161.6	4748	9825.12	3608.16	6691.2	7608.16	7646.08	14053.6	13531.84	8196.96	10358.88	6454.08	10170.56	9284.96	10009.28	8147.2	14036.32	9983.2	19832	9557.76	9959.36	12811.84	7966.4	6502.88	9279.52	11640.64	13407.36	15968.64	7679.52	7700.16	8226.24	5811.04	8012.96	6176.96	5848.96	11532.32	8401.6	14581.92	10638.08	14239.84	6517.92	7347.2	5545.92	8117.92	7683.84	8546.72	14703.04	6349.12	6582.88	7047.36	8692.8	11468.48	5669.28	5139.84	15392.64	6705.28	9612.96	8976.48	11441.44	8418.88	10097.92	8497.92	13210.24	10350.24	4165.6	13916.16	11741.28	8351.84	5609.76	21288	2707.52	13372.64	10165.12	9452.8	7475.04	9584.8	11551.84	6861.12	12280.32	7793.28	9336.96	11117.76	17220.8	9326.08	5013.28	8837.92	15172.96	19633.6	6863.36	6911.04	6673.92	10782.08	6970.56	7690.4	13785.12	3804	23091.2	13996.16	14309.12	4166.72	6259.2	6702.08	15031.2	9430.08
4	145179951	1600	1600	10865.92	6935.04	16219.2	10754.08	14253.92	6329.92	9092.96	8336	11071.04	16555.2	12636.96	4180.96	11262.08	8660.96	7268	6904	10039.04	8293.92	14948	10181.92	10064.96	11184	14472	16203.2	8172	14936.96	12809.92	8909.92	6972	14109.92	19273.6	12248	6534.08	12072.96	10424.96	9820	9763.04	6987.04	11943.04	8765.92	14208	8323.04	9672.96	10640.96	14069.92	7871.04	8929.92	18761.6	15049.92	7572.96	10044	26961.6	8091.04	6556	9672.96	17160	9843.04	10228	8427.04	22425.6	4491.04	19923.2	8285.92	7356.96	13588	17982.4	14648.96	9540.96	8649.92	7242.08	9667.04	15452	7528	9924	8316.96	7992	8487.04	19462.4	5863.04	9284.96	10945.92	5908.96	6244.96	10818.08	8523.04	10842.08	8908	11332	6302.08	10160	11795.04	16769.6	4860.96	9423.04	14493.92	16972.8	13843.04	9588.96	7543.04	6871.04	7036	5572	6424	19152	17206.4	5761.92	12712.96	5353.92	8355.04	8416	10442.08	10001.92	9724	7748	16131.2	14341.92	11542.08	10929.92	10608.96	7693.92	9272.96	11236.96	16972.8	16689.6	9048.96	8212	6399.04	5917.92	8451.04	4963.04	8001.92	12426.08	6080.96	15544.96	11568.96	15943.04	8600	8536	7562.08	8839.04	10470.08	8783.04	16944	7404	8778.08	9695.04	8036.96	12268.96	3384	7276.96	12724.96	9348.96	11468.96	10684	15178.08	8090.08	10928	6716.96	12004.96	11912.96	4539.04	21081.6	11604	8827.04	5582.08	24436.8	3240.96	15736	7107.04	9199.04	7224	7114.08	14155.04	7099.04	12941.92	11199.04	10263.04	13427.04	13934.08	10447.04	5707.04	8392	17225.6	20289.6	7584	7399.04	7060.96	9964	7472.96	7047.04	11281.92	5588	27297.6	9465.92	9752	5724	3357.92	6609.92	13348	6860.96
4	145181551	1600	1600	9912.96	10154.08	11604.96	12831.04	18480	7404.96	6093.92	9372.96	12620	17550.4	15746.08	5515.04	10620	8001.92	7555.04	6157.92	8385.92	8904	17100.8	5491.04	10857.92	13067.04	13272.96	16771.2	6297.92	18780.8	12732	6793.92	5711.04	14580	17568	12712.96	3883.04	11199.04	10654.08	9847.04	8135.04	7228	14416.96	8291.04	17972.8	8804.96	11290.08	14035.04	11243.04	6243.04	8680	16953.6	13174.08	5578.08	7962.08	28801.6	5997.92	9099.04	11124.96	20001.6	10556	12968	7772.96	24480	3880.96	22348.8	7221.92	7851.04	11192	14846.08	14512.96	10128	8642.08	9263.04	5978.08	15840	7191.04	11042.08	8018.08	9387.04	8985.92	16849.6	4428.96	7911.04	11709.92	8887.04	5320	13306.08	8665.92	11760.96	12312.96	12865.92	5447.04	10393.92	10643.04	18398.4	4947.04	11356	15459.04	14490.08	14258.08	6529.92	5867.04	5288	8755.04	8562.08	10401.92	14275.04	19089.6	7209.92	11640.96	5216.96	10480.96	8344.96	9571.04	10968.96	15104.96	7192	14956.96	9775.04	12483.04	14636.96	12300.96	6998.08	9880.96	12084	18633.6	14716.96	6548	10334.08	9159.04	6580	10316.96	5770.08	9014.08	12078.08	9047.04	18272	13444.96	19326.4	6156	8101.92	8357.92	8056.96	10495.04	12471.04	19929.6	7859.04	8048	10544.96	6820	11145.92	6604.96	8109.92	16476.8	8865.92	12773.92	10639.04	17059.2	8342.08	8656.96	6324.96	11079.04	15347.04	3365.92	13521.92	12271.04	11036.96	8228	22827.2	1566	14124	7664	6592.96	6772.96	12337.92	12354.08	7685.92	12645.92	10132.96	13016.96	13136.96	16649.6	7139.04	7708	11534.08	15123.04	25531.2	7101.92	6116	8631.04	14139.04	9139.04	5279.04	15049.92	4532	24993.6	8376.96	12858.08	6670.08	5900.96	8734.08	14274.08	11172.96
4	145183151	1600	1600	11192	10224.96	14209.92	13647.04	13916	6940	7155.04	11487.04	12593.92	16992	13797.92	5408.96	9652.96	9516	6708	10752.96	7748.96	7936	16516.8	6821.92	12159.04	14943.04	13486.08	13587.04	6124.96	15993.92	12032.96	7998.08	6972	15795.04	15387.04	10184.96	4700	9479.04	13192.96	13872.96	8771.04	12032	13276.96	10464.96	15169.92	9729.92	6952.96	10478.08	9656.96	7421.92	9635.04	15234.08	14627.04	6768	7171.04	25566.4	9216.96	8236.96	10354.08	21091.2	10403.04	13012	7987.04	22980.8	6189.92	15907.04	7235.04	9272	13856	16435.2	18990.4	11212.96	5606.08	11311.04	9801.92	14568.96	6999.04	10364.96	6955.04	10308	10360	19630.4	9984	9654.08	12008.96	7460	6304	11859.04	9123.04	13523.04	10191.04	10173.92	5684.96	10342.08	13536.96	18963.2	3631.04	9793.92	13003.04	15599.04	13278.08	8675.04	5804.96	5600	7299.04	6704.96	10632	13486.08	19166.4	7580	13747.04	7300	10252.96	8929.92	11927.04	10690.08	12408.96	9337.92	13607.04	10829.92	10580.96	10762.08	10437.92	7936	9990.08	14863.04	15299.04	14658.08	9484.96	11315.04	6795.04	5091.04	3793.92	5800	6721.92	11476	6808	20944	12568.96	17480	9144	3680	9139.04	12257.92	8828.96	12295.04	15335.04	6616	12063.04	11836	7757.92	13256.96	5368	6243.04	15524	11932.96	11362.08	9331.04	15572	10344	11348.96	10932.96	14203.04	15616.96	3368	17201.6	13479.04	10184.96	6581.92	22849.6	2614.08	14386.08	8699.04	8104	7154.08	8996	15993.92	9311.04	11240.96	7599.04	12756	13656.96	16163.2	9262.08	6328.96	12003.04	19580.8	23294.4	8751.04	7751.04	10614.08	11328.96	10904.96	6514.08	14192	5570.08	26137.6	11095.04	11145.92	6573.92	3428.96	7001.92	17505.6	10116
4	145184751	1600	1600	11900.96	9004	14148	14332.96	12995.04	6475.04	10542.08	10985.92	14180	19368	17752	4408.96	7712.96	6678.08	7268.96	6272.96	9092	7337.92	14567.04	6176.96	14923.04	12040.96	17116.8	16273.6	3659.04	17675.2	11288.96	8619.04	9301.92	15724.96	16057.6	12162.08	5010.08	10752	10829.92	10421.92	8842.08	9527.04	19747.2	8816.96	14824	8247.04	10780.96	12292.96	9912.96	8832	7314.08	17070.4	12795.04	7888.96	11664.96	24678.4	8196	6175.04	10532.96	21747.2	9239.04	11480.96	8952	21238.4	6180.96	23401.6	6965.92	8251.04	14704	14788.96	14648	14269.92	9868.96	8107.04	9747.04	16660.8	5904	11192.96	6176.96	7664	8312	15615.04	5535.04	9436	11919.04	7172	6180.96	11244	9278.08	12488	14418.08	11184.96	8236.96	10143.04	11332.96	19475.2	2967.04	7990.08	17808	16299.2	15652.96	9228.96	4052	4260	6712.96	6872.96	11356	20000	16129.6	8193.92	12128	7201.92	7059.04	11006.08	12965.92	10015.04	18852.8	8335.04	12380	11878.08	10328	11154.08	10168	6815.04	9928.96	12483.04	15628	17593.6	7336	10100.96	8620.96	6127.04	7337.92	3892	10211.04	12880	9937.92	21067.2	11051.04	18641.6	8308.96	6535.04	10096	9543.04	9714.08	11329.92	16574.4	6236	10488	7723.04	7636	12428	4521.92	6912	12392	8699.04	7812	10960	14464.96	8748	12198.08	8624	13208.96	14528.96	3864.96	19931.2	14228.96	13012.96	6401.92	20315.2	3588	16590.4	9500	8376	7065.92	9280.96	12836.96	8176	13060	7659.04	10593.92	14124.96	13992	6888	5512.96	11845.92	19059.2	18513.6	9609.92	7121.92	6568.96	10951.04	11432.96	4938.08	14793.92	4804.96	23254.4	10352.96	11660	11540.96	4180	6557.92	11926.08	7920
4	145186351	1600	1600	11864	7082.56	16531.2	9699.36	16806.4	4698.4	9809.76	9294.24	14185.92	17939.2	16958.4	5680.32	9417.6	7458.24	7984.64	7269.28	9251.68	8083.04	13649.76	6333.44	10564.32	12001.6	12295.36	16716.8	5780.8	15095.68	10984.8	7009.44	5377.76	12820.8	17262.4	12545.6	5065.44	11481.76	9049.6	9229.76	8389.92	5801.44	15552.16	7853.6	17144	7604.64	9260.32	14947.2	10080.48	7819.84	7489.92	16539.2	14309.28	6273.28	6997.44	28670.4	8041.44	8385.6	9944	18344	12761.76	12576.16	8048	26820.8	3620.48	18160	6412	5432.32	15878.72	14199.04	14464.48	10990.24	8515.52	8123.36	7885.28	15117.6	6726.56	10027.04	6636.96	6974.4	6999.52	17112	6935.2	8513.28	8760.16	7558.72	3790.88	11541.92	6821.6	13541.6	9605.44	10512.96	5746.88	11436.96	13601.6	17321.6	4134.88	8436.8	13602.72	16817.6	9836.96	7815.36	6966.88	7539.04	8434.72	12273.6	5722.88	17640	19894.4	5793.92	11737.28	8350.56	6952.64	6345.44	11205.44	8351.68	13763.2	6723.2	14877.28	10384.16	11097.28	10140.64	9071.36	6420.8	7591.52	12747.52	14004.64	17972.8	6279.84	11971.04	9442.72	5864.8	7513.92	4812	6347.52	11099.52	6732	18281.6	8027.36	21369.6	7332.64	7327.2	7698.56	7666.88	9037.6	12346.72	20065.6	3813.76	10165.76	7819.84	5149.44	11644.48	3957.92	2788.32	18809.6	7982.56	10896.32	9033.12	13675.84	7052	10075.04	8005.44	10410.4	10102.4	3201.12	16755.2	12073.76	8369.12	5338.4	25216	1549.76	13832.16	6914.4	6077.76	5876.8	8526.4	12256.16	7630.88	13822.24	8112.48	10252	13392.96	12469.12	5408.32	5538.24	9795.52	13685.76	23712	7136.16	8183.52	8800.48	16262.4	9146.72	7469.28	15524.96	3920.8	20825.6	9632.8	10327.36	5452	4360.96	6227.52	11547.36	7220.16
4	145187951	1600	1600	13356.96	12284.96	17582.4	11519.04	11788	7870.08	10299.04	13004	15434.08	18278.4	15747.04	7331.04	10665.92	9571.04	9575.04	9211.04	10008	9426.08	16324.8	9932	13581.92	14451.04	14697.92	20788.8	9947.04	15615.04	11724	8572.96	6628.96	17606.4	15215.04	13241.92	6548.96	10619.04	11920	11548	8034.08	7868.96	15184.96	10037.92	14916.96	8947.04	10376	13574.08	11792.96	8855.04	8548.96	15525.92	15280	9480	12612	24811.2	7924	9759.04	12331.04	15509.92	14320.96	12157.92	9155.04	23240	3500	20108.8	10507.04	8012	16364.8	14044	15230.08	13284	8979.04	7900	6827.04	14728	8623.04	10603.04	6732.96	9281.92	10257.92	20129.6	7908	9214.08	11544.96	8359.04	5061.92	13221.92	6434.08	13606.08	10559.04	11556	7537.92	12647.04	14550.08	16576	6792.96	11164.96	14884	15324.96	11803.04	8048.96	5735.04	5328	7665.92	8884	9736.96	17179.2	15607.04	11588	12104	5638.08	8588	7272	12352.96	12340	17780.8	10304.96	15519.04	14908	12419.04	12059.04	14327.04	7821.92	9220.96	17582.4	15855.04	18905.6	8326.08	12499.04	8268	6552.96	9954.08	4429.92	8504.96	10711.04	4646.08	16686.4	11304.96	18867.2	4968	8291.04	9288	9164.96	8740	11920.96	16097.6	6532	9988.96	10890.08	9068.96	15303.04	5056.96	4384	18763.2	10680.96	12830.08	10384.96	15196	8087.04	12092.96	7164.96	10527.04	13080	3992	18193.6	15380	11295.04	5585.92	22606.4	3370.08	12298.08	7734.08	12672.96	6465.92	9680	15116.96	9695.04	11109.92	12946.08	8192.96	14000	13604	8096.96	9247.04	10292	18107.2	25203.2	8534.08	7224	9565.92	16801.6	8563.04	6053.92	14334.08	6271.04	23993.6	10557.92	13992	5860.96	3508	6316	17801.6	9121.92
4	145189551	1600	1600	14987.04	8611.04	13204	9544.96	14383.04	5443.04	6645.92	10885.92	13500	18862.4	17632	3096	12042.08	8304.96	6760.96	8726.08	6088	8451.04	17953.6	7421.92	12312.96	11972	13772	17078.4	5461.92	16140.8	10929.92	8739.04	6865.92	16243.2	18291.2	11595.04	4952	11711.04	11957.92	9832.96	8728.96	8809.92	11276	10455.04	17137.6	8416	10759.04	10140.96	11767.04	8000	7763.04	14160.96	15984.96	7264.96	8735.04	21363.2	7573.92	8242.08	13068	17691.2	9524.96	12964.96	8614.08	20232	3632.96	18731.2	8598.08	8320	16115.2	14353.92	17619.2	11018.08	7276	8231.04	7608	17019.2	8104.96	8442.08	9216.96	9796	10590.08	15604.96	7060.96	9701.92	7695.04	9515.04	5280	12523.04	8842.08	11755.04	9557.92	11437.92	6752.96	9670.08	13228	20121.6	5678.08	9855.04	16244.8	15016	12748.96	5271.04	7608.96	5119.04	6512.96	5731.04	9156.96	19310.4	17452.8	7554.08	11400	4520.96	8021.92	8768	9036.96	10252.96	18075.2	6700	13120.96	13737.92	12672.96	11292	10095.04	6228	9848	12579.04	16961.6	10748	10136.96	10931.04	7776.96	5959.04	9484	6965.92	10712.96	13116.96	6028.96	15740.96	11950.08	19587.2	9190.08	4557.92	8190.08	7248.96	7909.92	7735.04	15080.96	5331.04	10662.08	12548.96	7498.08	9128	8021.92	3978.08	17148.8	9184	12499.04	11228.96	12856.96	9054.08	11170.08	7156	13207.04	12387.04	3747.04	17241.6	12708	12570.08	3588.96	22716.8	3400.96	15015.04	8481.92	8532.96	8031.04	13076.96	12872	8150.08	12891.04	8387.04	10191.04	15680.96	14271.04	10120	5057.92	10240	17475.2	24166.4	8229.92	7196	7634.08	13672.96	10372	6509.92	15200	4182.08	21772.8	9509.92	11308.96	5796.96	4175.04	7095.04	17449.6	8063.04
4	145191151	1600	1600	12173.92	10504	13537.92	11992.96	13972	8004	9703.04	12812	13155.04	18868.8	16195.2	6024	12136	9752.96	12948.96	9316.96	13184.96	11724	16745.6	9624	16166.4	13179.04	19598.4	17022.4	9084.96	16960	14234.08	10192	8847.04	19353.6	14035.04	13056	6672.96	9184.96	11631.04	11900	11585.92	12018.08	16025.6	15000.96	14567.04	7803.04	9065.92	15158.08	12227.04	12168	12270.08	18950.4	14718.08	9016	10067.04	30406.4	10963.04	8803.04	11744.96	18697.6	14190.08	12712	8206.08	26798.4	5353.92	20715.2	11573.92	7408	16736	17385.6	16070.4	16601.6	9626.08	10254.08	6391.04	15639.04	7635.04	10380	9960.96	10908.96	11788.96	16964.8	8911.04	8690.08	11937.92	9173.92	5925.92	12535.04	9012.96	14111.04	12618.08	12032.96	8307.04	13004	15651.04	18260.8	7863.04	12820	13723.04	15872.96	13991.04	7449.92	7195.04	3772.96	5892.96	11409.92	11380	15990.08	17356.8	7792.96	12449.92	7291.04	8556.96	9379.04	11820	10896.96	19956.8	12264	14192.96	13843.04	13946.08	10607.04	13369.92	7019.04	10345.92	15752	16470.4	19134.4	8204.96	11992.96	10144.96	8673.92	8335.04	6356.96	11508	11737.92	7240.96	17512	12632.96	19382.4	8611.04	10362.08	10975.04	10248.96	11420.96	14355.04	15359.04	6359.04	13518.08	12231.04	9875.04	11259.04	7911.04	6580	16603.2	13384	11052.96	14004	16846.4	11412.96	11635.04	5764.96	12948	14656	6845.92	19353.6	16353.6	10456.96	9676	23553.6	5152	13846.08	7520.96	12454.08	9029.92	16632	15352.96	10079.04	13132	9012.96	12264.96	10888	14880.96	8048.96	9342.08	10552.96	19740.8	23497.6	11540	13086.08	9215.04	13179.04	11496	6256.96	13463.04	7093.92	22348.8	12120.96	14212	6060.96	8060.96	7180.96	16473.6	8700.96
4	145192751	1600	1600	11949.76	12388	14376.16	11078.24	16435.2	5444.32	9917.76	11640.8	12386.88	16961.6	15187.52	6308.32	11050.56	8699.52	8487.36	8306.4	9297.28	8979.52	12683.2	5906.4	13823.52	10734.08	18153.6	16014.4	10074.72	13205.6	11770.24	8511.2	6745.44	16401.6	16758.4	11995.04	7963.52	11099.52	14101.12	13000.96	7318.08	8256.16	15017.92	11546.56	16838.4	7542.88	9125.28	19352	8782.4	7510.24	9598.72	16310.4	16576	8145.76	10116.16	24723.2	8651.84	8807.52	11632	20409.6	13360.16	11252.8	8885.44	24552	5648.96	20507.2	9113.92	7279.2	12324	11449.92	13033.6	14634.88	8032.64	8656.8	7281.6	14470.4	6769.28	9916.48	10907.36	11448.64	7945.92	16601.6	8260	9569.92	13067.52	9283.52	5672.8	10089.76	9195.68	12817.6	12317.76	12195.84	9896.32	12915.52	11712.48	15591.84	4774.88	8326.56	14445.28	20982.4	12997.12	8202.24	7804.16	4349.12	7720	12095.52	10312.16	15717.44	14830.72	8307.68	12502.4	6568.32	8413.12	9539.68	10638.56	11055.52	19476.8	8026.4	20035.2	13209.44	13268.48	9308.64	12900.48	8601.6	6627.36	14909.92	12351.68	13957.92	6771.68	9460.64	12586.56	8923.04	9199.36	2597.12	7858.08	10123.68	6544.48	16840	8587.68	19113.6	5974.24	11208.8	11222.56	8405.6	8079.2	12008.8	17356.8	5053.76	10290.72	9008.48	8861.6	13554.72	6572	4631.68	16059.2	8374.24	11217.6	10781.76	13860	13249.6	10116.16	5157.92	13343.84	11770.24	5499.52	14284.48	10508	10191.52	7880.64	22324.8	5597.44	14122.4	6452.8	7841.76	10540.64	11394.72	14863.36	7156	11883.2	10604.64	12355.36	13712.96	10407.52	7799.04	10067.2	6427.68	17603.2	21004.8	8239.84	8955.68	8326.56	8432	9224.48	6971.36	14707.68	5183.04	22057.6	12079.2	10538.08	8437.12	6220.48	7748.8	14113.6	9070.08
